5.141;0;0;0.21;12.1;0;42.1;25.9;1.9;0;0;0
5.163;0;0;0.25;12.1;0;42.1;25.9;1.9;0;0;0
5.19;0;0;0.23;12.1;0;42;25.9;1.9;0;0;0
5.211;0;0;0.24;12.1;0;42;25.9;1.9;0;0;0
5.233;0;0;0.24;12.1;0;42;25.9;1.9;0;0;0
5.252;0;0;0.23;12.1;0;42;25.9;1.9;0;0;0
5.272;0;0;0.21;12.1;0;42;25.9;1.9;0;0;0
5.281;0;0;0.22;12.1;0;42;25.9;1.9;0;0;0
5.291;0;0;0.2;12.1;0;42.1;25.9;2;0;0;0
5.302;0;0;0.21;12.1;0;42;25.9;2;0;0;0
5.323;0;0;0.24;12.1;0;42;26.2;1.9;0;0;0
5.33;0;0;0.24;12.1;0;42;26.2;1.9;0;0;0
5.344;0;0;0.22;12.1;0;42.1;26.2;1.9;0;0;0
5.364;0;0;0.26;12.1;0;42;26.1;2;0;0;0
5.371;0;0;0.24;12.1;0;42;26.1;1.9;0;0;0
5.386;0;0;0.23;12.1;0;42;26.1;2;0;0;0
5.407;0;0;0.23;12.1;0;42;26.4;2;0;0;0
5.416;0;0;0.26;12.1;0;42;26.4;2;0;0;0
5.427;0;0;0.26;12.1;0;42;26.3;1.9;0;0;0
5.448;0;0;0.26;12.1;0;42;26.2;1.9;0;0;0
5.456;0;0;0.29;12.1;0;42;26.2;1.9;0;0;0
5.469;0;0;0.24;12.1;0;42;26.4;2;0;0;0
5.49;0;0;0.24;12.1;0;42;26.6;1.9;0;0;0
5.51;0;0;0.26;12.1;0;42;26.5;1.9;0;0;0
5.531;0;0;0.23;12.1;0;42.1;26.4;1.9;0;0;0
5.56;0;0;0.23;12.1;0;42;26.7;1.9;0;0;0
5.57;0;0;0.25;12.1;0;42;26.6;1.9;0;0;0
5.58;0;0;0.23;12.1;0;42;26.6;1.9;0;0;0
5.6;0;0;0.24;12.1;0;42;26.8;2;0;0;0
5.61;0;0;0.24;12.1;0;42;26.7;2;0;0;0
5.622;0;0;0.24;12.1;0;42;26.6;2;0;0;0
5.642;0;0;0.2;12.1;0;42;26.9;2;0;0;0
5.65;0;0;0.23;12.1;0;42;26.8;1.9;0;0;0
5.664;0;0;0.22;12.1;0;42;26.7;1.9;0;0;0
5.709;0;0;0.25;12.1;0;42;26.4;1.9;0;0;0
5.729;0;0;0.24;12.1;0;42;26.3;2;0;0;0
5.736;0;0;0.23;12.1;0;42;26.4;2;0;0;0
5.75;0;0;0.27;12.1;0;42;26.4;2;0;0;0
5.771;0;0;0.26;12.1;0;42;26.3;2;0;0;0
5.798;0;0;0.24;12.1;0;42;26.2;1.9;0;0;0
5.825;0;0;0.27;12.1;0;42;26.3;2;0;0;0
5.843;0;0;0.23;12.1;0;42;26.3;2;0;0;0
5.85;0;0;0.21;12.1;0;42;26.2;2;0;0;0
5.864;0;0;0.24;12.1;0;42;26.2;1.9;0;0;0
5.885;0;0;0.26;12.1;0;42;26.1;1.9;0;0;0
5.892;0;0;0.25;12.1;0;42;26.1;1.9;0;0;0
5.906;0;0;0.24;12.1;0;42;26.1;1.9;0;0;0
5.926;0;0;0.25;12.1;0;42;26.1;2;0;0;0
5.931;0;0;0.23;12.1;0;42;26.1;2;0;0;0
5.947;0;0;0.26;12.1;0;42;26.1;2;0;0;0
5.972;0;0;0.24;12.1;0;42;26;2;0;0;0
5.997;0;0;0.24;12.1;0;42.1;26;1.9;0;0;0
6.012;0;0;0.24;12.1;0;42;26;2;0;0;0
6.024;0;0;0.28;12.1;0;42;26.2;4;0;0;0
6.045;0;0;0.22;12.1;0;42;26.2;3.9;0;0;0
6.05;0;0;0.23;12.1;0;42;26.2;4;0;0;0
6.068;0;0;0.22;12.1;0;42;26.1;3.9;0;0;0
6.088;0;0;0.26;12.1;0;42;26.1;3.9;0;0;0
6.094;0;0;0.26;12.1;0;42;26.1;4;0;0;0
6.109;0;0;0.27;12.1;0;42;26;4;0;0;0
6.13;0;0;0.28;12.1;0;42;26;4;0;0;0
6.15;0;0;0.28;12.1;0;42.1;26;3.9;0;0;0
6.17;0;0;0.3;12.1;0;42;26;4;0;0;0
6.2;0;0;0.32;12.1;0;42;26.4;3.9;0;0;0
6.21;0;0;0.33;12.1;0;42;26.4;3.9;0;0;0
6.219;0;0;0.31;12.1;0;42;26.3;3.9;0;0;0
6.24;0;0;0.32;12.1;36;42.1;26.6;3.9;0;0;0
6.251;0;0;0.36;12.1;88;42;26.7;3.9;0;0;0
6.26;0.121;0.01;0.38;12.1;117;42.1;26.8;4;0;0;0
6.281;0;0;0.35;12.1;61;42;26.6;3.9;0;0;0
6.291;0;0;0.32;12.1;18;42;26.8;3.9;0;0;0
6.302;0;0;0.31;12.1;4;42;26.7;4;0;0;0
6.322;0;0;0.33;12.1;0;42;26.7;4;0;0;0
6.331;0;0;0.35;12.1;0;42;26.7;3.9;0;0;0
6.343;0;0;0.27;12.1;0;42;26.6;4;0;0;0
6.364;0;0;0.34;12.1;0;42;26.5;4;0;0;0
6.37;0;0;0.3;12.1;0;42;26.5;4;0;0;0
6.388;0;0;0.29;12.1;0;42;26.7;3.9;0;0;0
6.408;0;0;0.29;12.1;0;42;26.9;3.9;0;0;0
6.417;0;0;0.31;12.1;0;42;26.8;4;0;0;0
6.429;0;0;0.32;12.1;0;42;26.7;4;0;0;0
6.45;0.121;0.01;0.36;12.1;47;42;26.6;4;0;0;0
6.471;0.121;0.01;0.35;12.1;120;42;26.4;3.9;0;0;0
6.491;0.121;0.01;0.35;12.1;56;42;26.4;4;0;0;0
6.512;0.121;0.01;0.38;12.1;4;42;26.3;3.9;0;0;0
6.53;0;0;0.33;12.1;0;42;26.2;4;0;0;0
6.537;0;0;0.27;12.1;0;42;26.2;3.9;0;0;0
6.556;0;0;0.27;12.1;0;42.1;26.1;4;0;0;0
6.571;0;0;0.23;12.1;0;42;26.3;3.9;0;0;0
6.578;0;0;0.21;12.1;0;42;26.4;4;0;0;0
6.599;0;0;0.12;12.1;0;42;26.3;4;0;0;0
6.61;0;0;0.11;12.1;27;42;26.5;4;0;0;0
6.621;0;0;0.12;12.1;75;42;26.4;3.9;0;0;0
